File,ChangeType,FileHuman,WorkingDir,PrevName,severity,severityIcon
objects/LogEntryDataMaskRule__mdt/fields/ApplyToMessage__c.field-meta.xml,A,CustomField ApplyToMessage__c,,,log,📰
objects/LogEntryDataMaskRule__mdt/fields/ApplyToRecordJson__c.field-meta.xml,A,CustomField ApplyToRecordJson__c,,,log,📰
objects/LogEntryDataMaskRule__mdt/fields/IsEnabled__c.field-meta.xml,A,CustomField IsEnabled__c,,,log,📰
objects/LogEntryDataMaskRule__mdt/fields/ReplacementRegEx__c.field-meta.xml,A,CustomField ReplacementRegEx__c,,,log,📰
objects/LogEntryDataMaskRule__mdt/fields/SensitiveDataRegEx__c.field-meta.xml,A,CustomField SensitiveDataRegEx__c,,,log,📰
objects/LogEntryDataMaskRule__mdt/listViews/All.listView-meta.xml,A,ListView All,,,log,📰
objects/LogEntryEvent__e/LogEntryEvent__e.object-meta.xml,A,CustomObject LogEntryEvent__e/LogEntryEvent__e,,,log,📰
objects/LogEntryEvent__e/fields/ApiVersion__c.field-meta.xml,A,CustomField ApiVersion__c,,,log,📰
objects/LogEntryEvent__e/fields/AsyncContextChildJobId__c.field-meta.xml,A,CustomField AsyncContextChildJobId__c,,,log,📰
objects/LogEntryEvent__e/fields/AsyncContextParentJobId__c.field-meta.xml,A,CustomField AsyncContextParentJobId__c,,,log,📰
objects/LogEntryEvent__e/fields/AsyncContextTriggerId__c.field-meta.xml,A,CustomField AsyncContextTriggerId__c,,,log,📰
objects/LogEntryEvent__e/fields/AsyncContextType__c.field-meta.xml,A,CustomField AsyncContextType__c,,,log,📰
objects/LogEntryEvent__e/fields/BrowserAddress__c.field-meta.xml,A,CustomField BrowserAddress__c,,,log,📰
objects/LogEntryEvent__e/fields/BrowserFormFactor__c.field-meta.xml,A,CustomField BrowserFormFactor__c,,,log,📰
objects/LogEntryEvent__e/fields/BrowserLanguage__c.field-meta.xml,A,CustomField BrowserLanguage__c,,,log,📰
objects/LogEntryEvent__e/fields/BrowserScreenResolution__c.field-meta.xml,A,CustomField BrowserScreenResolution__c,,,log,📰
objects/LogEntryEvent__e/fields/BrowserUrl__c.field-meta.xml,A,CustomField BrowserUrl__c,,,log,📰
objects/LogEntryEvent__e/fields/BrowserUserAgent__c.field-meta.xml,A,CustomField BrowserUserAgent__c,,,log,📰
objects/LogEntryEvent__e/fields/BrowserWindowResolution__c.field-meta.xml,A,CustomField BrowserWindowResolution__c,,,log,📰
objects/LogEntryEvent__e/fields/ComponentType__c.field-meta.xml,A,CustomField ComponentType__c,,,log,📰
objects/LogEntryEvent__e/fields/DatabaseResultCollectionSize__c.field-meta.xml,A,CustomField DatabaseResultCollectionSize__c,,,log,📰
objects/LogEntryEvent__e/fields/DatabaseResultCollectionType__c.field-meta.xml,A,CustomField DatabaseResultCollectionType__c,,,log,📰
objects/LogEntryEvent__e/fields/DatabaseResultJson__c.field-meta.xml,A,CustomField DatabaseResultJson__c,,,log,📰
objects/LogEntryEvent__e/fields/DatabaseResultType__c.field-meta.xml,A,CustomField DatabaseResultType__c,,,log,📰
objects/LogEntryEvent__e/fields/EntrySaveReason__c.field-meta.xml,A,CustomField EntrySaveReason__c,,,log,📰
objects/LogEntryEvent__e/fields/EntryScenario__c.field-meta.xml,A,CustomField EntryScenario__c,,,log,📰
objects/LogEntryEvent__e/fields/EpochTimestamp__c.field-meta.xml,A,CustomField EpochTimestamp__c,,,log,📰
objects/LogEntryEvent__e/fields/ExceptionLocation__c.field-meta.xml,A,CustomField ExceptionLocation__c,,,log,📰
objects/LogEntryEvent__e/fields/ExceptionMessage__c.field-meta.xml,A,CustomField ExceptionMessage__c,,,log,📰
objects/LogEntryEvent__e/fields/ExceptionSourceActionName__c.field-meta.xml,A,CustomField ExceptionSourceActionName__c,,,log,📰
objects/LogEntryEvent__e/fields/ExceptionSourceApiName__c.field-meta.xml,A,CustomField ExceptionSourceApiName__c,,,log,📰
objects/LogEntryEvent__e/fields/ExceptionSourceMetadataType__c.field-meta.xml,A,CustomField ExceptionSourceMetadataType__c,,,log,📰
objects/LogEntryEvent__e/fields/ExceptionStackTrace__c.field-meta.xml,A,CustomField ExceptionStackTrace__c,,,log,📰
objects/LogEntryEvent__e/fields/ExceptionType__c.field-meta.xml,A,CustomField ExceptionType__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpRequestBodyMasked__c.field-meta.xml,A,CustomField HttpRequestBodyMasked__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpRequestBodyTruncated__c.field-meta.xml,A,CustomField HttpRequestBodyTruncated__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpRequestBody__c.field-meta.xml,A,CustomField HttpRequestBody__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpRequestCompressed__c.field-meta.xml,A,CustomField HttpRequestCompressed__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpRequestEndpointAddress__c.field-meta.xml,A,CustomField HttpRequestEndpointAddress__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpRequestEndpoint__c.field-meta.xml,A,CustomField HttpRequestEndpoint__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpRequestHeaderKeys__c.field-meta.xml,A,CustomField HttpRequestHeaderKeys__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpRequestHeaders__c.field-meta.xml,A,CustomField HttpRequestHeaders__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpRequestMethod__c.field-meta.xml,A,CustomField HttpRequestMethod__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpResponseBodyMasked__c.field-meta.xml,A,CustomField HttpResponseBodyMasked__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpResponseBodyTruncated__c.field-meta.xml,A,CustomField HttpResponseBodyTruncated__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpResponseBody__c.field-meta.xml,A,CustomField HttpResponseBody__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpResponseHeaderKeys__c.field-meta.xml,A,CustomField HttpResponseHeaderKeys__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpResponseHeaders__c.field-meta.xml,A,CustomField HttpResponseHeaders__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpResponseStatusCode__c.field-meta.xml,A,CustomField HttpResponseStatusCode__c,,,log,📰
objects/LogEntryEvent__e/fields/HttpResponseStatus__c.field-meta.xml,A,CustomField HttpResponseStatus__c,,,log,📰
objects/LogEntryEvent__e/fields/ImpersonatedById__c.field-meta.xml,A,CustomField ImpersonatedById__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsAggregateQueriesMax__c.field-meta.xml,A,CustomField LimitsAggregateQueriesMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsAggregateQueriesUsed__c.field-meta.xml,A,CustomField LimitsAggregateQueriesUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsAggregateQueryMax__c.field-meta.xml,A,CustomField LimitsAggregateQueryMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsApexCursorFetchCallsMax__c.field-meta.xml,A,CustomField LimitsApexCursorFetchCallsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsApexCursorFetchCallsUsed__c.field-meta.xml,A,CustomField LimitsApexCursorFetchCallsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsApexCursorRowsMax__c.field-meta.xml,A,CustomField LimitsApexCursorRowsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsApexCursorRowsUsed__c.field-meta.xml,A,CustomField LimitsApexCursorRowsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsAsyncCallsMax__c.field-meta.xml,A,CustomField LimitsAsyncCallsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsAsyncCallsUsed__c.field-meta.xml,A,CustomField LimitsAsyncCallsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsCalloutsMax__c.field-meta.xml,A,CustomField LimitsCalloutsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsCalloutsUsed__c.field-meta.xml,A,CustomField LimitsCalloutsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsCpuTimeMax__c.field-meta.xml,A,CustomField LimitsCpuTimeMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsCpuTimeUsed__c.field-meta.xml,A,CustomField LimitsCpuTimeUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsDmlRowsMax__c.field-meta.xml,A,CustomField LimitsDmlRowsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsDmlRowsUsed__c.field-meta.xml,A,CustomField LimitsDmlRowsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsDmlStatementsMax__c.field-meta.xml,A,CustomField LimitsDmlStatementsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsDmlStatementsUsed__c.field-meta.xml,A,CustomField LimitsDmlStatementsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsEmailInvocationsMax__c.field-meta.xml,A,CustomField LimitsEmailInvocationsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsEmailInvocationsUsed__c.field-meta.xml,A,CustomField LimitsEmailInvocationsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsFutureCallsMax__c.field-meta.xml,A,CustomField LimitsFutureCallsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsFutureCallsUsed__c.field-meta.xml,A,CustomField LimitsFutureCallsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsHeapSizeMax__c.field-meta.xml,A,CustomField LimitsHeapSizeMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsHeapSizeUsed__c.field-meta.xml,A,CustomField LimitsHeapSizeUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsMobilePushApexCallsMax__c.field-meta.xml,A,CustomField LimitsMobilePushApexCallsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsMobilePushApexCallsUsed__c.field-meta.xml,A,CustomField LimitsMobilePushApexCallsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsPublishImmediateDmlStatementsMax__c.field-meta.xml,A,CustomField LimitsPublishImmediateDmlStatementsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsPublishImmediateDmlStatementsUsed__c.field-meta.xml,A,CustomField LimitsPublishImmediateDmlStatementsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsQueueableJobsMax__c.field-meta.xml,A,CustomField LimitsQueueableJobsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsQueueableJobsUsed__c.field-meta.xml,A,CustomField LimitsQueueableJobsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsSoqlQueriesMax__c.field-meta.xml,A,CustomField LimitsSoqlQueriesMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsSoqlQueriesUsed__c.field-meta.xml,A,CustomField LimitsSoqlQueriesUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsSoqlQueryLocatorRowsMax__c.field-meta.xml,A,CustomField LimitsSoqlQueryLocatorRowsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsSoqlQueryLocatorRowsUsed__c.field-meta.xml,A,CustomField LimitsSoqlQueryLocatorRowsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsSoqlQueryRowsMax__c.field-meta.xml,A,CustomField LimitsSoqlQueryRowsMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsSoqlQueryRowsUsed__c.field-meta.xml,A,CustomField LimitsSoqlQueryRowsUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsSoslSearchesMax__c.field-meta.xml,A,CustomField LimitsSoslSearchesMax__c,,,log,📰
objects/LogEntryEvent__e/fields/LimitsSoslSearchesUsed__c.field-meta.xml,A,CustomField LimitsSoslSearchesUsed__c,,,log,📰
objects/LogEntryEvent__e/fields/Locale__c.field-meta.xml,A,CustomField Locale__c,,,log,📰
objects/LogEntryEvent__e/fields/LoggedByFederationIdentifier__c.field-meta.xml,A,CustomField LoggedByFederationIdentifier__c,,,log,📰
objects/LogEntryEvent__e/fields/LoggedById__c.field-meta.xml,A,CustomField LoggedById__c,,,log,📰
objects/LogEntryEvent__e/fields/LoggedByUsername__c.field-meta.xml,A,CustomField LoggedByUsername__c,,,log,📰
objects/LogEntryEvent__e/fields/LoggerVersionNumber__c.field-meta.xml,A,CustomField LoggerVersionNumber__c,,,log,📰
objects/LogEntryEvent__e/fields/LoggingLevelOrdinal__c.field-meta.xml,A,CustomField LoggingLevelOrdinal__c,,,log,📰
objects/LogEntryEvent__e/fields/LoggingLevel__c.field-meta.xml,A,CustomField LoggingLevel__c,,,log,📰
objects/LogEntryEvent__e/fields/LoginApplication__c.field-meta.xml,A,CustomField LoginApplication__c,,,log,📰
objects/LogEntryEvent__e/fields/LoginBrowser__c.field-meta.xml,A,CustomField LoginBrowser__c,,,log,📰
objects/LogEntryEvent__e/fields/LoginDomain__c.field-meta.xml,A,CustomField LoginDomain__c,,,log,📰
objects/LogEntryEvent__e/fields/LoginHistoryId__c.field-meta.xml,A,CustomField LoginHistoryId__c,,,log,📰
objects/LogEntryEvent__e/fields/LoginPlatform__c.field-meta.xml,A,CustomField LoginPlatform__c,,,log,📰
objects/LogEntryEvent__e/fields/LoginType__c.field-meta.xml,A,CustomField LoginType__c,,,log,📰
objects/LogEntryEvent__e/fields/LogoutUrl__c.field-meta.xml,A,CustomField LogoutUrl__c,,,log,📰
objects/LogEntryEvent__e/fields/MessageMasked__c.field-meta.xml,A,CustomField MessageMasked__c,,,log,📰
objects/LogEntryEvent__e/fields/MessageTruncated__c.field-meta.xml,A,CustomField MessageTruncated__c,,,log,📰
objects/LogEntryEvent__e/fields/Message__c.field-meta.xml,A,CustomField Message__c,,,log,📰
objects/LogEntryEvent__e/fields/NetworkId__c.field-meta.xml,A,CustomField NetworkId__c,,,log,📰
objects/LogEntryEvent__e/fields/NetworkLoginUrl__c.field-meta.xml,A,CustomField NetworkLoginUrl__c,,,log,📰
objects/LogEntryEvent__e/fields/NetworkLogoutUrl__c.field-meta.xml,A,CustomField NetworkLogoutUrl__c,,,log,📰
objects/LogEntryEvent__e/fields/NetworkName__c.field-meta.xml,A,CustomField NetworkName__c,,,log,📰
objects/LogEntryEvent__e/fields/NetworkSelfRegistrationUrl__c.field-meta.xml,A,CustomField NetworkSelfRegistrationUrl__c,,,log,📰
objects/LogEntryEvent__e/fields/NetworkUrlPathPrefix__c.field-meta.xml,A,CustomField NetworkUrlPathPrefix__c,,,log,📰
objects/LogEntryEvent__e/fields/OrganizationApiVersion__c.field-meta.xml,A,CustomField OrganizationApiVersion__c,,,log,📰
objects/LogEntryEvent__e/fields/OrganizationDomainUrl__c.field-meta.xml,A,CustomField OrganizationDomainUrl__c,,,log,📰
objects/LogEntryEvent__e/fields/OrganizationEnvironmentType__c.field-meta.xml,A,CustomField OrganizationEnvironmentType__c,,,log,📰
objects/LogEntryEvent__e/fields/OrganizationId__c.field-meta.xml,A,CustomField OrganizationId__c,,,log,📰
objects/LogEntryEvent__e/fields/OrganizationInstanceName__c.field-meta.xml,A,CustomField OrganizationInstanceName__c,,,log,📰
objects/LogEntryEvent__e/fields/OrganizationName__c.field-meta.xml,A,CustomField OrganizationName__c,,,log,📰
objects/LogEntryEvent__e/fields/OrganizationNamespacePrefix__c.field-meta.xml,A,CustomField OrganizationNamespacePrefix__c,,,log,📰
objects/LogEntryEvent__e/fields/OrganizationType__c.field-meta.xml,A,CustomField OrganizationType__c,,,log,📰
objects/LogEntryEvent__e/fields/OriginLocation__c.field-meta.xml,A,CustomField OriginLocation__c,,,log,📰
objects/LogEntryEvent__e/fields/OriginSourceActionName__c.field-meta.xml,A,CustomField OriginSourceActionName__c,,,log,📰
objects/LogEntryEvent__e/fields/OriginSourceApiName__c.field-meta.xml,A,CustomField OriginSourceApiName__c,,,log,📰
objects/LogEntryEvent__e/fields/OriginSourceId__c.field-meta.xml,A,CustomField OriginSourceId__c,,,log,📰
objects/LogEntryEvent__e/fields/OriginSourceMetadataType__c.field-meta.xml,A,CustomField OriginSourceMetadataType__c,,,log,📰
objects/LogEntryEvent__e/fields/OriginType__c.field-meta.xml,A,CustomField OriginType__c,,,log,📰
objects/LogEntryEvent__e/fields/ParentLogTransactionId__c.field-meta.xml,A,CustomField ParentLogTransactionId__c,,,log,📰
objects/LogEntryEvent__e/fields/ParentSessionId__c.field-meta.xml,A,CustomField ParentSessionId__c,,,log,📰
objects/LogEntryEvent__e/fields/ProfileId__c.field-meta.xml,A,CustomField ProfileId__c,,,log,📰
objects/LogEntryEvent__e/fields/ProfileName__c.field-meta.xml,A,CustomField ProfileName__c,,,log,📰
objects/LogEntryEvent__e/fields/RecordCollectionSize__c.field-meta.xml,A,CustomField RecordCollectionSize__c,,,log,📰
objects/LogEntryEvent__e/fields/RecordCollectionType__c.field-meta.xml,A,CustomField RecordCollectionType__c,,,log,📰
objects/LogEntryEvent__e/fields/RecordId__c.field-meta.xml,A,CustomField RecordId__c,,,log,📰
objects/LogEntryEvent__e/fields/RecordJsonMasked__c.field-meta.xml,A,CustomField RecordJsonMasked__c,,,log,📰
objects/LogEntryEvent__e/fields/RecordJsonTruncated__c.field-meta.xml,A,CustomField RecordJsonTruncated__c,,,log,📰
objects/LogEntryEvent__e/fields/RecordJson__c.field-meta.xml,A,CustomField RecordJson__c,,,log,📰
objects/LogEntryEvent__e/fields/RecordSObjectClassification__c.field-meta.xml,A,CustomField RecordSObjectClassification__c,,,log,📰
objects/LogEntryEvent__e/fields/RecordSObjectTypeNamespace__c.field-meta.xml,A,CustomField RecordSObjectTypeNamespace__c,,,log,📰
objects/LogEntryEvent__e/fields/RecordSObjectType__c.field-meta.xml,A,CustomField RecordSObjectType__c,,,log,📰
objects/LogEntryEvent__e/fields/RequestId__c.field-meta.xml,A,CustomField RequestId__c,,,log,📰
objects/LogEntryEvent__e/fields/RestRequestBodyMasked__c.field-meta.xml,A,CustomField RestRequestBodyMasked__c,,,log,📰
objects/LogEntryEvent__e/fields/RestRequestBodyTruncated__c.field-meta.xml,A,CustomField RestRequestBodyTruncated__c,,,log,📰
objects/LogEntryEvent__e/fields/RestRequestBody__c.field-meta.xml,A,CustomField RestRequestBody__c,,,log,📰
objects/LogEntryEvent__e/fields/RestRequestHeaderKeys__c.field-meta.xml,A,CustomField RestRequestHeaderKeys__c,,,log,📰
objects/LogEntryEvent__e/fields/RestRequestHeaders__c.field-meta.xml,A,CustomField RestRequestHeaders__c,,,log,📰
objects/LogEntryEvent__e/fields/RestRequestMethod__c.field-meta.xml,A,CustomField RestRequestMethod__c,,,log,📰
objects/LogEntryEvent__e/fields/RestRequestParameters__c.field-meta.xml,A,CustomField RestRequestParameters__c,,,log,📰
objects/LogEntryEvent__e/fields/RestRequestRemoteAddress__c.field-meta.xml,A,CustomField RestRequestRemoteAddress__c,,,log,📰
objects/LogEntryEvent__e/fields/RestRequestResourcePath__c.field-meta.xml,A,CustomField RestRequestResourcePath__c,,,log,📰
objects/LogEntryEvent__e/fields/RestRequestUri__c.field-meta.xml,A,CustomField RestRequestUri__c,,,log,📰
objects/LogEntryEvent__e/fields/RestResponseBodyMasked__c.field-meta.xml,A,CustomField RestResponseBodyMasked__c,,,log,📰
objects/LogEntryEvent__e/fields/RestResponseBodyTruncated__c.field-meta.xml,A,CustomField RestResponseBodyTruncated__c,,,log,📰
objects/LogEntryEvent__e/fields/RestResponseBody__c.field-meta.xml,A,CustomField RestResponseBody__c,,,log,📰
objects/LogEntryEvent__e/fields/RestResponseHeaderKeys__c.field-meta.xml,A,CustomField RestResponseHeaderKeys__c,,,log,📰
objects/LogEntryEvent__e/fields/RestResponseHeaders__c.field-meta.xml,A,CustomField RestResponseHeaders__c,,,log,📰
objects/LogEntryEvent__e/fields/RestResponseStatusCode__c.field-meta.xml,A,CustomField RestResponseStatusCode__c,,,log,📰
objects/LogEntryEvent__e/fields/Scenario__c.field-meta.xml,A,CustomField Scenario__c,,,log,📰
objects/LogEntryEvent__e/fields/SessionId__c.field-meta.xml,A,CustomField SessionId__c,,,log,📰
